공휴일후,종류,식사가능인원,출장자수,월,공휴일전,연차쓰기좋은날,일,야근수,휴가자수,석식계,반찬1,요일,재택근무자수,국,정원수,메인메뉴범주_조림,메인메뉴범주_찜,메인메뉴범주_샐러드,메인메뉴범주_국물,메인메뉴범주_튀김,메인메뉴범주_볶음,연,메인메뉴범주_구이
0,일식,2493.0,256,5,0,0,14,601,76,587,3,2,0,2,2825,0,0,0,0,0,0,2019,1
0,한식,2472.0,284,5,0,0,15,0,69,368,8,3,0,4,2825,0,0,0,0,0,1,2019,0
0,중식,2470.0,283,5,0,0,16,482,72,521,2,4,0,2,2825,0,0,0,0,1,0,2019,0
0,한식,2310.0,291,5,0,0,17,1,224,362,1,5,0,3,2825,1,0,0,0,0,0,2019,0
0,중식,2502.0,223,5,0,0,20,602,100,516,3,1,0,4,2825,0,0,0,0,0,1,2019,0
0,일식,2482.0,279,5,0,0,21,563,64,567,2,2,0,2,2825,0,0,1,0,0,0,2019,0
0,중식,2493.0,272,5,0,0,22,0,60,405,7,3,0,4,2825,0,0,0,1,0,0,2019,0
0,양식,2462.0,302,5,0,0,23,447,61,509,3,4,0,1,2825,0,0,0,0,0,1,2019,0
0,한식,2325.0,307,5,0,0,24,0,193,328,3,5,0,4,2825,0,0,0,0,1,0,2019,0
0,한식,2527.0,212,5,0,0,27,644,86,550,8,1,0,4,2825,1,0,0,0,0,0,2019,0
0,일식,2542.0,229,5,0,0,28,632,54,590,3,2,0,4,2825,0,0,1,0,0,0,2019,0
0,일식,2494.0,258,5,0,0,30,517,73,527,3,4,0,4,2825,0,0,1,0,0,0,2019,0
0,한식,2355.0,291,5,0,0,31,0,179,378,5,5,0,4,2825,0,0,0,0,0,1,2019,0
0,한식,2446.0,225,6,0,0,3,702,87,572,2,1,0,4,2758,0,0,0,0,1,0,2019,0
0,일식,2442.0,251,6,0,0,4,592,65,486,5,2,0,2,2758,0,0,0,0,0,0,2019,1
0,중식,2367.0,247,6,1,0,5,0,144,502,7,3,0,4,2758,0,1,0,0,0,0,2019,0
1,한식,1649.0,219,6,0,1,7,3,890,244,5,5,0,4,2758,0,0,0,0,1,0,2019,0
0,한식,2408.0,236,6,0,0,10,673,114,568,7,1,0,4,2758,0,0,0,0,0,0,2019,1
0,중식,2436.0,267,6,0,0,11,624,55,555,4,2,0,2,2758,0,0,0,0,0,1,2019,0
0,한식,2420.0,278,6,0,0,12,0,60,359,2,3,0,4,2758,0,0,0,0,0,0,2019,1
0,일식,2405.0,288,6,0,0,13,507,65,520,9,4,0,4,2758,0,0,1,0,0,0,2019,0
0,한식,2270.0,295,6,0,0,14,4,193,373,1,5,0,5,2758,1,0,0,0,0,0,2019,0
0,중식,2423.0,240,6,0,0,17,640,95,534,6,1,0,4,2758,1,0,0,0,0,0,2019,0
0,중식,2429.0,264,6,0,0,18,558,65,491,3,2,0,4,2758,0,0,0,0,0,1,2019,0
0,한식,2420.0,260,6,0,0,19,0,78,420,5,3,0,4,2758,0,0,0,0,0,1,2019,0
0,중식,2377.0,291,6,0,0,20,444,90,419,5,4,0,3,2758,0,0,0,0,1,0,2019,0
0,한식,2276.0,294,6,0,0,21,0,188,381,4,5,0,3,2758,0,0,1,0,0,0,2019,0
0,한식,2444.0,213,6,0,0,24,692,101,540,2,1,0,3,2758,0,0,0,0,0,1,2019,0
0,중식,2426.0,265,6,0,0,25,573,67,472,3,2,0,5,2758,0,0,0,0,0,1,2019,0
0,양식,2393.0,280,6,0,0,27,478,85,501,8,4,0,4,2758,0,0,0,0,0,0,2019,1
0,한식,2241.0,288,6,0,0,28,2,229,373,7,5,0,4,2758,0,0,0,0,1,0,2019,0
0,한식,2427.0,218,7,0,0,1,512,115,512,2,1,0,3,2760,0,0,0,0,0,0,2019,1
0,일식,2436.0,237,7,0,0,2,490,87,504,2,2,0,2,2760,0,0,0,0,1,0,2019,0
0,한식,2413.0,265,7,0,0,3,0,82,324,7,3,0,4,2760,0,0,0,0,0,1,2019,0
0,중식,2356.0,309,7,0,0,4,434,95,565,2,4,0,2,2760,0,0,0,0,0,0,2019,1
0,중식,2261.0,289,7,0,0,5,0,210,371,7,5,0,4,2760,0,0,0,1,0,0,2019,0
0,한식,2328.0,277,7,0,0,8,536,155,465,2,1,0,4,2760,0,0,0,1,0,0,2019,0
0,일식,2410.0,275,7,0,0,9,466,75,472,3,2,0,2,2760,0,0,1,0,0,0,2019,0
0,한식,2351.0,286,7,0,0,10,0,123,326,2,3,0,3,2760,0,0,0,0,1,0,2019,0
0,한식,2357.0,301,7,0,0,11,371,102,475,8,4,0,4,2760,0,0,0,0,0,1,2019,0
0,한식,2210.0,306,7,0,0,12,0,244,385,8,5,0,4,2760,1,0,0,0,0,0,2019,0
0,한식,2384.0,232,7,0,0,15,396,144,453,2,1,0,4,2760,0,0,0,0,0,1,2019,0
0,일식,2433.0,227,7,0,0,16,426,100,477,4,2,0,2,2760,0,0,0,0,0,1,2019,0
0,한식,2405.0,259,7,0,0,17,0,96,274,7,3,0,4,2760,1,0,0,0,0,0,2019,0
0,양식,2373.0,274,7,0,0,18,310,113,455,3,4,0,4,2760,0,0,0,0,1,0,2019,0
0,한식,2233.0,291,7,0,0,19,0,236,367,5,5,0,5,2760,0,1,0,0,0,0,2019,0
0,한식,2319.0,218,7,0,0,22,438,223,503,9,1,0,4,2760,0,0,0,0,0,1,2019,0
0,한식,2308.0,246,7,0,0,23,449,206,516,2,2,0,4,2760,0,0,0,1,0,0,2019,0
0,한식,2284.0,252,7,0,0,24,0,224,322,3,3,0,4,2760,0,0,0,0,0,0,2019,1
0,중식,2205.0,279,7,0,0,25,347,276,370,7,4,0,4,2760,0,0,0,1,0,0,2019,0
0,한식,2084.0,280,7,0,0,26,1,396,336,7,5,0,4,2760,1,0,0,0,0,0,2019,0
0,한식,2102.0,183,7,0,0,29,424,475,431,8,1,0,4,2760,0,0,0,0,0,1,2019,0
0,중식,2113.0,213,7,0,0,30,382,434,457,5,2,0,4,2760,0,0,0,0,1,0,2019,0
0,일식,2540.0,219,8,0,0,1,285,546,463,7,4,0,2,3305,0,0,0,0,1,0,2019,0
0,한식,2381.0,237,8,0,0,2,2,687,274,2,5,0,4,3305,0,0,0,0,0,0,2019,1
0,한식,2660.0,183,8,0,0,5,392,462,445,2,1,0,3,3305,0,0,0,0,0,0,2019,1
0,중식,2675.0,203,8,0,0,6,392,427,513,3,2,0,4,3305,0,0,0,0,0,1,2019,0
0,한식,2651.0,233,8,0,0,7,1,421,304,7,3,0,4,3305,1,0,0,0,0,0,2019,0
0,중식,2621.0,254,8,0,0,8,364,430,482,5,4,0,2,3305,0,0,0,0,0,0,2019,1
0,한식,2548.0,261,8,0,0,9,3,496,401,3,5,0,4,3305,0,1,0,0,0,0,2019,0
0,한식,2703.0,208,8,0,0,12,424,394,527,5,1,0,5,3305,0,0,0,0,1,0,2019,0
0,중식,2706.0,254,8,0,0,13,411,345,519,4,2,0,4,3305,0,0,0,0,0,1,2019,0
0,한식,2629.0,246,8,1,0,14,2,430,421,2,3,0,4,3305,0,0,0,0,0,1,2019,0
1,중식,2071.0,208,8,0,1,16,7,1026,313,7,5,0,5,3305,0,0,0,0,0,1,2019,0
0,한식,2829.0,212,8,0,0,19,569,264,530,5,1,0,4,3305,0,1,0,0,0,0,2019,0
0,일식,2845.0,255,8,0,0,20,534,205,534,2,2,0,2,3305,0,0,0,0,1,0,2019,0
0,한식,2826.0,265,8,0,0,21,0,214,423,6,3,0,5,3305,0,0,0,0,0,1,2019,0
0,양식,2852.0,275,8,0,0,22,468,178,514,7,4,0,5,3305,0,0,0,1,0,0,2019,0
0,중식,2742.0,295,8,0,0,23,2,268,393,7,5,0,5,3305,0,1,0,0,0,0,2019,0
0,한식,2913.0,230,8,0,0,26,596,162,547,7,1,0,4,3305,0,0,0,0,0,1,2019,0
0,중식,2921.0,266,8,0,0,27,550,118,516,3,2,0,2,3305,0,1,0,0,0,0,2019,0
0,일식,2884.0,289,8,0,0,29,435,132,550,8,4,0,4,3305,0,0,0,0,0,0,2019,1
0,한식,2747.0,305,8,0,0,30,1,253,385,5,5,0,4,3305,0,0,0,0,1,0,2019,0
0,한식,2761.0,213,9,0,0,2,564,137,609,5,1,0,4,3111,0,0,0,0,1,0,2019,0
0,양식,2754.0,254,9,0,0,3,460,103,573,5,2,0,2,3111,0,0,1,0,0,0,2019,0
0,한식,2739.0,270,9,0,0,4,0,102,412,7,3,0,4,3111,0,0,0,0,1,0,2019,0
0,한식,2701.0,292,9,0,0,5,391,118,557,3,4,0,5,3111,0,0,1,0,0,0,2019,0
0,한식,2596.0,301,9,0,0,6,0,214,349,8,5,0,4,3111,0,0,0,0,0,1,2019,0
0,한식,2746.0,217,9,0,0,9,523,148,612,5,1,0,5,3111,0,0,0,0,0,1,2019,0
0,양식,2731.0,238,9,0,0,10,401,142,541,3,2,0,4,3111,0,0,0,0,0,1,2019,0
0,중식,2550.0,135,9,1,1,11,0,426,123,3,3,0,4,3111,0,0,0,0,0,1,2019,0
1,양식,2672.0,180,9,0,1,16,631,259,687,1,1,0,4,3111,0,0,0,0,0,0,2019,1
0,일식,2795.0,241,9,0,0,17,606,75,640,3,2,0,4,3111,0,0,0,0,0,0,2019,1
0,한식,2790.0,250,9,0,0,18,0,71,418,8,3,0,4,3111,0,0,0,0,0,1,2019,0
0,한식,2741.0,290,9,0,0,19,441,80,480,3,4,0,3,3111,0,0,0,0,0,0,2019,1
0,한식,2627.0,302,9,0,0,20,2,182,415,5,5,0,3,3111,0,1,0,0,0,0,2019,0
0,한식,2783.0,214,9,0,0,23,569,114,595,2,1,0,3,3111,0,0,0,0,0,0,2019,1
0,한식,2775.0,265,9,0,0,24,631,71,570,5,2,0,4,3111,0,0,0,1,0,0,2019,0
0,중식,2724.0,312,9,0,0,26,542,75,474,5,4,0,4,3111,0,0,0,0,1,0,2019,0
0,한식,2625.0,309,9,0,0,27,2,177,368,7,5,0,4,3111,0,0,0,0,0,1,2019,0
0,한식,2597.0,231,9,0,0,30,366,283,516,2,1,0,4,3111,0,0,0,0,0,1,2019,0
0,한식,2660.0,217,10,1,0,2,310,244,743,8,3,0,4,3121,1,0,0,0,0,0,2019,0
1,양식,2622.0,231,10,0,1,4,428,268,755,1,5,0,4,3121,0,0,0,0,0,0,2019,1
0,한식,2713.0,215,10,0,0,7,447,193,492,2,1,0,3,3121,0,0,0,0,0,0,2019,1
0,중식,2645.0,262,10,1,0,8,247,214,521,3,2,0,2,3121,0,0,0,0,0,0,2019,1
1,일식,2568.0,269,10,0,0,10,398,284,546,8,4,0,2,3121,0,0,0,0,0,0,2019,1
0,중식,2447.0,285,10,0,0,11,3,389,312,2,5,0,3,3121,0,0,0,1,0,0,2019,0
0,한식,2732.0,237,10,0,0,14,529,152,601,6,1,0,4,3121,0,0,0,0,0,1,2019,0
0,중식,2749.0,260,10,0,0,15,534,112,550,2,2,0,4,3121,0,0,0,0,0,0,2019,1
0,한식,2727.0,278,10,0,0,16,1,116,334,2,3,0,4,3121,0,0,0,0,0,0,2019,1
0,한식,2676.0,301,10,0,0,17,364,144,479,5,4,0,4,3121,0,1,0,0,0,0,2019,0
0,중식,2489.0,300,10,0,0,18,2,332,345,7,5,0,4,3121,0,0,0,1,0,0,2019,0
0,한식,2726.0,227,10,0,0,21,709,168,561,8,1,0,5,3121,0,0,0,0,0,1,2019,0
0,일식,2644.0,378,10,0,0,22,381,99,446,4,2,0,2,3121,0,0,0,0,0,1,2019,0
0,한식,2746.0,286,10,0,0,23,2,89,419,8,3,0,4,3121,0,0,0,0,0,1,2019,0
0,중식,2679.0,313,10,0,0,24,410,129,409,7,4,0,4,3121,0,0,0,0,1,0,2019,0
0,중식,2482.0,323,10,0,0,25,1,316,304,6,5,0,3,3121,1,0,0,0,0,0,2019,0
0,중식,2635.0,267,10,0,0,28,464,219,436,2,1,0,5,3121,0,0,0,0,1,0,2019,0
0,일식,2716.0,293,10,0,0,29,477,112,517,5,2,0,2,3121,0,0,0,0,0,0,2019,1
0,일식,2679.0,312,10,0,0,31,430,130,475,3,4,0,4,3121,0,0,0,0,0,0,2019,1
0,한식,2529.0,327,11,0,0,1,1,248,317,7,5,0,4,3104,1,0,0,0,0,0,2019,0
0,양식,2710.0,239,11,0,0,4,538,155,552,1,1,0,4,3104,0,0,0,0,0,0,2019,1
0,한식,2729.0,289,11,0,0,5,541,86,475,3,2,0,4,3104,0,0,1,0,0,0,2019,0
0,한식,2690.0,295,11,0,0,6,0,119,321,2,3,0,3,3104,0,0,0,0,0,0,2019,1
0,양식,2669.0,302,11,0,0,7,424,133,460,3,4,0,4,3104,0,0,0,0,0,1,2019,0
0,한식,2524.0,309,11,0,0,8,1,271,321,3,5,0,4,3104,0,0,0,0,0,0,2019,1
0,한식,2718.0,236,11,0,0,11,568,150,489,9,1,0,4,3104,0,0,0,0,0,1,2019,0
0,일식,2726.0,272,11,0,0,12,481,106,456,8,2,0,2,3104,0,0,0,0,0,0,2019,1
0,한식,2678.0,290,11,0,0,13,0,136,328,7,3,0,4,3104,1,0,0,0,0,0,2019,0
0,한식,2630.0,286,11,0,0,14,453,188,466,3,4,0,3,3104,0,0,0,0,0,0,2019,1
0,한식,2436.0,303,11,0,0,15,1,365,342,8,5,0,4,3104,0,0,0,0,0,1,2019,0
0,한식,2691.0,230,11,0,0,18,672,183,527,8,1,0,4,3104,0,0,0,0,0,1,2019,0
0,중식,2680.0,285,11,0,0,19,562,139,529,3,2,0,2,3104,0,1,0,0,0,0,2019,0
0,한식,2642.0,288,11,0,0,20,0,174,386,7,3,0,4,3104,0,0,0,0,0,0,2019,1
0,중식,2612.0,304,11,0,0,21,480,188,442,5,4,0,3,3104,0,0,0,0,1,0,2019,0
0,한식,2465.0,310,11,0,0,22,1,329,313,1,5,0,3,3104,1,0,0,0,0,0,2019,0
0,한식,2699.0,235,11,0,0,25,733,170,609,7,1,0,4,3104,0,1,0,0,0,0,2019,0
0,중식,2705.0,270,11,0,0,26,634,129,511,3,2,0,4,3104,0,0,0,1,0,0,2019,0
0,일식,2640.0,297,11,0,0,28,558,167,460,2,4,0,2,3104,0,0,0,0,1,0,2019,0
0,한식,2496.0,326,11,0,0,29,1,282,256,2,5,0,3,3104,0,0,0,0,0,0,2019,1
0,한식,2741.0,201,12,0,0,2,748,169,580,2,1,0,4,3111,0,0,0,0,0,1,2019,0
0,중식,2749.0,247,12,0,0,3,789,115,566,3,2,0,4,3111,0,0,0,0,0,0,2019,1
0,한식,2736.0,257,12,0,0,4,1,118,329,7,3,0,4,3111,0,0,0,0,1,0,2019,0
0,일식,2686.0,280,12,0,0,5,549,145,483,3,4,0,2,3111,0,0,1,0,0,0,2019,0
0,양식,2500.0,299,12,0,0,6,5,312,315,1,5,0,4,3111,0,0,0,0,0,0,2019,1
0,일식,2729.0,192,12,0,0,9,819,190,521,5,1,0,4,3111,1,0,0,0,0,0,2019,0
0,일식,2708.0,248,12,0,0,10,800,155,519,4,2,0,5,3111,0,0,0,0,0,1,2019,0
0,한식,2678.0,265,12,0,0,11,0,168,327,8,3,0,5,3111,0,0,0,0,0,1,2019,0
0,중식,2664.0,257,12,0,0,12,586,190,411,7,4,0,4,3111,0,0,0,0,1,0,2019,0
0,한식,2535.0,310,12,0,0,13,2,266,380,4,5,0,4,3111,1,0,0,0,0,0,2019,0
0,한식,2694.0,211,12,0,0,16,709,206,464,5,1,0,5,3111,0,0,0,0,1,0,2019,0
0,일식,2689.0,267,12,0,0,17,613,155,472,3,2,0,2,3111,0,1,0,0,0,0,2019,0
0,한식,2659.0,283,12,0,0,18,3,169,278,7,3,0,4,3111,0,0,0,0,0,1,2019,0
0,한식,2676.0,270,12,0,0,19,591,165,321,2,4,0,3,3111,0,0,0,0,0,0,2019,1
0,한식,2513.0,261,12,0,0,20,4,337,353,2,5,0,4,3111,0,0,0,0,0,1,2019,0
0,한식,2540.0,228,12,0,0,23,131,343,124,6,1,0,3,3111,0,0,0,0,0,1,2019,0
0,양식,2417.0,216,12,1,0,24,52,478,221,3,2,0,1,3111,0,0,0,1,0,0,2019,0
1,양식,2324.0,249,12,0,0,26,151,538,203,2,4,0,2,3111,0,0,0,0,0,0,2019,1
0,한식,2169.0,236,12,0,0,27,1,706,226,2,5,0,4,3111,0,0,0,0,0,0,2019,1
0,한식,2356.0,192,12,0,0,30,98,563,132,2,1,0,3,3111,0,0,0,0,0,0,2019,1
1,일식,2433.0,133,1,0,0,2,338,255,362,2,4,0,4,2821,0,0,0,0,1,0,2020,0
0,한식,2314.0,186,1,0,0,3,3,321,344,7,5,0,4,2821,1,0,0,0,0,0,2020,0
0,한식,2494.0,203,1,0,0,6,424,119,389,2,1,5,4,2821,0,0,0,1,0,0,2020,0
0,일식,2515.0,204,1,0,0,7,448,95,490,2,2,7,2,2821,0,0,0,0,1,0,2020,0
0,한식,2477.0,222,1,0,0,8,7,117,321,6,3,5,3,2821,0,0,0,0,0,1,2020,0
0,양식,2449.0,241,1,0,0,9,426,124,474,3,4,7,1,2821,0,0,0,1,0,0,2020,0
0,한식,2292.0,262,1,0,0,10,0,264,320,8,5,3,4,2821,1,0,0,0,0,0,2020,0
0,한식,2462.0,218,1,0,0,13,526,141,454,8,1,0,4,2821,0,0,0,0,0,1,2020,0
0,일식,2489.0,236,1,0,0,14,388,96,272,4,2,0,2,2821,0,0,0,0,0,1,2020,0
0,한식,2489.0,235,1,0,0,15,4,97,350,7,3,0,4,2821,0,0,0,0,0,1,2020,0
0,중식,2485.0,244,1,0,0,16,390,92,457,7,4,0,4,2821,0,0,0,1,0,0,2020,0
0,중식,2310.0,269,1,0,0,17,0,242,344,4,5,0,5,2821,1,0,0,0,0,0,2020,0
0,한식,2490.0,199,1,0,0,20,488,132,439,8,1,0,4,2821,0,0,0,0,0,1,2020,0
0,일식,2488.0,237,1,0,0,21,491,96,478,3,2,0,2,2821,0,1,0,0,0,0,2020,0
0,한식,2459.0,232,1,0,0,22,5,130,354,6,3,0,4,2821,0,0,0,0,0,1,2020,0
0,한식,2199.0,141,1,1,1,23,38,481,117,2,4,0,3,2821,0,0,0,0,0,0,2020,1
1,중식,2394.0,143,1,0,1,28,670,284,639,7,2,0,4,2821,0,0,0,0,1,0,2020,0
0,일식,2484.0,261,1,0,0,30,482,76,497,1,4,0,2,2821,0,0,0,0,1,0,2020,0
0,한식,2373.0,265,1,0,0,31,0,183,368,7,5,0,4,2821,1,0,0,0,0,0,2020,0
0,중식,2562.0,208,2,0,0,3,537,101,495,5,1,1,4,2872,0,0,0,0,1,0,2020,0
0,일식,2578.0,222,2,0,0,4,471,72,304,2,2,0,2,2872,0,0,0,0,1,0,2020,0
0,한식,2595.0,215,2,0,0,5,4,62,276,2,3,0,3,2872,0,0,0,0,0,1,2020,0
0,일식,2549.0,233,2,0,0,6,426,90,369,3,4,0,4,2872,0,0,1,0,0,0,2020,0
0,한식,2485.0,247,2,0,0,7,2,140,326,7,5,0,4,2872,0,0,0,0,0,1,2020,0
0,중식,2671.0,136,2,0,0,10,617,65,633,3,1,0,4,2872,0,0,0,0,0,1,2020,0
0,중식,2622.0,198,2,0,0,11,748,52,668,2,2,0,4,2872,0,0,1,0,0,0,2020,0
0,중식,2597.0,210,2,0,0,12,5,65,411,6,3,0,3,2872,1,0,0,0,0,0,2020,0
0,한식,2552.0,249,2,0,0,13,620,71,575,3,4,0,3,2872,0,0,0,0,0,0,2020,1
0,한식,2439.0,273,2,0,0,14,0,160,436,1,5,0,4,2872,0,0,0,0,1,0,2020,0
0,한식,2602.0,196,2,0,0,17,722,74,649,5,1,0,5,2872,0,1,0,0,0,0,2020,0
0,중식,2586.0,239,2,0,0,18,666,47,630,4,2,0,2,2872,0,0,0,0,0,1,2020,0
0,한식,2586.0,224,2,0,0,19,1,62,434,3,3,0,4,2872,0,0,0,1,0,0,2020,0
0,중식,2540.0,254,2,0,0,20,549,78,542,2,4,0,4,2872,0,0,0,0,1,0,2020,0
0,한식,2414.0,277,2,0,0,21,0,181,380,2,5,0,3,2872,0,0,0,0,0,0,2020,1
0,일식,2572.0,156,2,0,0,24,846,144,767,2,1,0,3,2872,0,0,0,0,1,0,2020,0
0,중식,2597.0,158,2,0,0,25,806,117,776,8,2,0,2,2872,0,0,0,0,0,0,2020,1
0,중식,2529.0,217,2,0,0,27,667,121,673,7,4,5,4,2872,0,0,0,1,0,0,2020,0
0,한식,2421.0,234,2,0,0,28,0,210,414,7,5,7,4,2872,0,1,0,0,0,0,2020,0
0,한식,2695.0,133,3,0,0,2,786,108,771,7,1,14,4,2950,0,0,0,0,0,0,2020,1
0,중식,2677.0,185,3,0,0,3,753,76,598,3,2,12,4,2950,0,0,0,0,0,1,2020,0
0,한식,2652.0,205,3,0,0,4,1,74,462,4,3,19,4,2950,0,0,0,0,0,0,2020,1
0,일식,2619.0,232,3,0,0,5,612,84,630,3,4,15,2,2950,0,0,1,0,0,0,2020,0
0,중식,2521.0,251,3,0,0,6,0,166,379,7,5,12,5,2950,0,0,0,1,0,0,2020,0
0,중식,2714.0,129,3,0,0,9,784,91,640,7,1,16,4,2950,0,1,0,0,0,0,2020,0
0,중식,2695.0,168,3,0,0,10,678,67,575,3,2,20,4,2950,0,0,0,0,1,0,2020,0
0,한식,2656.0,197,3,0,0,11,0,74,487,7,3,23,4,2950,0,0,0,0,0,0,2020,1
0,한식,2612.0,243,3,0,0,12,555,78,614,4,4,17,4,2950,0,0,0,0,0,1,2020,0
0,한식,2506.0,259,3,0,0,13,0,165,343,5,5,20,4,2950,0,0,0,0,0,1,2020,0
0,한식,2722.0,138,3,0,0,16,789,69,630,5,1,21,4,2950,0,1,0,0,0,0,2020,0
0,한식,2698.0,171,3,0,0,17,679,61,520,1,2,20,4,2950,0,0,0,0,0,1,2020,0
0,한식,2668.0,210,3,0,0,18,0,47,383,2,3,25,4,2950,0,0,0,0,1,0,2020,0
0,양식,2626.0,235,3,0,0,19,560,70,541,3,4,19,1,2950,0,0,0,1,0,0,2020,0
0,양식,2376.0,263,3,0,0,20,3,176,358,1,5,135,5,2950,0,0,0,0,0,0,2020,1
0,일식,2378.0,178,3,0,0,23,687,109,651,2,1,285,3,2950,0,0,0,0,1,0,2020,0
0,일식,2379.0,137,3,0,0,24,639,131,754,7,2,303,4,2950,0,0,0,0,1,0,2020,0
0,한식,2379.0,146,3,0,0,25,1,122,526,3,3,303,3,2950,0,0,1,0,0,0,2020,0
0,일식,2396.0,133,3,0,0,26,584,133,645,2,4,288,2,2950,0,0,0,0,1,0,2020,0
0,한식,2280.0,156,3,0,0,27,0,254,377,8,5,260,4,2950,0,0,0,0,0,1,2020,0
0,한식,2179.0,53,3,0,0,30,627,230,625,8,1,488,4,2950,0,0,0,0,0,1,2020,0
0,일식,2181.0,43,3,0,0,31,528,193,601,2,2,533,2,2950,0,0,1,0,0,0,2020,0
0,한식,2258.0,56,4,0,0,1,0,228,561,3,3,420,3,2962,1,0,0,0,0,0,2020,0
0,양식,2242.0,89,4,0,0,2,490,236,645,3,4,395,4,2962,0,0,0,0,0,1,2020,0
0,한식,2123.0,149,4,0,0,3,1,350,318,8,5,340,4,2962,1,0,0,0,0,0,2020,0
0,한식,2127.0,152,4,0,0,6,713,206,655,1,1,477,4,2962,1,0,0,0,0,0,2020,0
0,일식,2152.0,156,4,0,0,7,698,164,634,4,2,490,5,2962,0,0,0,0,0,1,2020,0
0,한식,2152.0,172,4,0,0,8,1,159,445,2,3,479,4,2962,0,0,0,0,0,0,2020,1
0,중식,2134.0,186,4,0,0,9,544,154,458,7,4,488,4,2962,0,0,1,0,0,0,2020,0
0,한식,2020.0,209,4,0,0,10,0,316,302,7,5,417,4,2962,0,1,0,0,0,0,2020,0
0,한식,2204.0,146,4,0,0,13,619,165,564,7,1,447,4,2962,1,0,0,0,0,0,2020,0
0,중식,2101.0,176,4,1,0,14,274,200,453,3,2,485,1,2962,0,0,0,0,0,1,2020,0
1,양식,2068.0,182,4,0,0,16,498,265,500,5,4,447,4,2962,0,0,0,0,0,0,2020,1
0,한식,2027.0,221,4,0,0,17,3,325,305,2,5,389,3,2962,0,0,0,0,0,0,2020,1
0,일식,2203.0,143,4,0,0,20,624,145,594,2,1,471,4,2962,0,0,0,0,0,0,2020,1
0,한식,2215.0,171,4,0,0,21,700,126,542,9,2,450,4,2962,0,0,0,0,0,1,2020,0
0,한식,2183.0,204,4,0,0,22,2,132,439,8,3,443,4,2962,0,0,0,0,0,1,2020,0
0,양식,2167.0,251,4,0,0,23,518,107,461,1,4,437,5,2962,0,0,0,0,0,0,2020,1
0,중식,2076.0,267,4,0,0,24,1,232,309,3,5,387,5,2962,0,0,1,0,0,0,2020,0
0,한식,2227.0,192,4,0,0,27,706,125,570,3,1,418,4,2962,0,1,0,0,0,0,2020,0
0,한식,2211.0,223,4,0,0,28,493,118,482,7,2,410,5,2962,0,1,0,0,0,0,2020,0
0,한식,2095.0,250,4,1,0,29,0,221,192,5,3,396,5,2962,0,1,0,0,0,0,2020,0
0,한식,1543.0,117,5,1,1,4,91,1113,123,5,1,189,4,2962,0,0,0,0,1,0,2020,0
1,한식,2390.0,177,5,0,0,6,2,104,495,5,3,291,4,2962,0,0,0,0,1,0,2020,0
0,한식,2365.0,236,5,0,0,7,577,76,462,3,4,285,4,2962,0,0,0,0,0,0,2020,1
0,중식,2298.0,265,5,0,0,8,0,153,371,2,5,246,4,2962,0,0,0,0,0,1,2020,0
0,일식,2428.0,195,5,0,0,11,659,94,599,5,1,245,4,2962,0,0,0,0,1,0,2020,0
0,한식,2415.0,230,5,0,0,12,690,67,486,3,2,250,4,2962,0,0,0,0,0,0,2020,0
0,중식,2416.0,242,5,0,0,13,0,68,403,3,3,236,5,2962,0,0,0,1,0,0,2020,0
0,중식,2398.0,281,5,0,0,14,488,71,424,7,4,212,2,2962,0,0,0,0,0,1,2020,0
0,한식,2304.0,296,5,0,0,15,0,161,265,3,5,201,4,2962,1,0,0,0,0,0,2020,0
0,중식,2397.0,223,5,0,0,18,701,96,573,5,1,246,4,2962,0,0,0,0,1,0,2020,0
0,한식,2412.0,235,5,0,0,19,617,78,440,3,2,237,5,2962,0,0,0,1,0,0,2020,0
0,한식,2390.0,243,5,0,0,20,0,71,336,2,3,258,4,2962,0,0,0,0,0,0,2020,1
0,중식,2412.0,269,5,0,0,21,474,63,445,3,4,218,2,2962,0,0,0,0,0,0,2020,1
0,일식,2253.0,277,5,0,0,22,0,226,291,3,5,206,4,2962,0,0,0,0,1,0,2020,0
0,한식,2429.0,206,5,0,0,25,732,98,488,2,1,229,3,2962,0,0,0,1,0,0,2020,0
0,중식,2472.0,220,5,0,0,26,649,70,502,3,2,200,4,2962,0,0,0,0,0,1,2020,0
0,한식,2428.0,234,5,0,0,27,2,65,339,7,3,235,4,2962,0,1,0,0,0,0,2020,0
0,한식,2414.0,270,5,0,0,28,431,66,361,3,4,212,3,2962,0,0,0,0,1,0,2020,0
0,한식,2240.0,284,5,0,0,29,1,236,235,5,5,202,4,2962,0,0,1,0,0,0,2020,0
0,한식,2447.0,185,6,0,0,1,612,109,463,8,1,215,4,2956,0,0,0,0,0,1,2020,0
0,일식,2448.0,231,6,0,0,2,605,64,434,3,2,213,2,2956,0,0,1,0,0,0,2020,0
0,중식,2451.0,251,6,0,0,3,0,63,374,6,3,191,3,2956,1,0,0,0,0,0,2020,0
0,한식,2393.0,284,6,0,0,4,403,71,353,1,4,208,4,2956,1,0,0,0,0,0,2020,0
0,한식,2256.0,291,6,0,0,5,0,233,251,5,5,176,5,2956,0,1,0,0,0,0,2020,0
0,한식,2398.0,236,6,0,0,8,566,121,477,2,1,201,4,2956,0,0,0,0,1,0,2020,0
0,중식,2458.0,253,6,0,0,9,519,68,449,1,2,177,4,2956,0,0,0,0,1,0,2020,0
