휴가자수,공휴일후,식사가능인원,요일넘버,출장자수,월,공휴일전,정원수,연차쓰기좋은날,야근수,종류,일,반찬1,요일,재택근무자수,국,중식계,메인메뉴범주_조림,메인메뉴범주_찜,메인메뉴범주_샐러드,메인메뉴범주_국물,메인메뉴범주_튀김,메인메뉴범주_볶음,메인메뉴범주_구이
104,0,2496.0,0,222,4,0,2822,0,592,한식,8,7,1,0,4,1105,0,0,0,0,0,1,0
69,0,2514.0,1,239,4,0,2822,0,578,한식,9,6,2,0,4,876,0,0,0,0,0,1,0
64,0,2513.0,2,245,4,0,2822,0,0,한식,10,2,3,0,4,789,0,0,0,0,1,0,0
52,0,2522.0,3,248,4,0,2822,0,434,일식,11,1,4,0,4,845,0,0,0,0,1,0,0
155,0,2379.0,4,288,4,0,2822,0,0,한식,12,5,5,0,4,553,0,0,0,0,0,0,1
113,0,2531.0,0,178,4,0,2822,0,609,한식,15,8,1,0,5,1184,0,0,0,0,0,1,0
54,0,2534.0,1,234,4,0,2822,0,552,한식,16,5,2,0,4,905,0,0,0,1,0,0,0
57,0,2502.0,2,263,4,0,2822,0,0,한식,17,2,3,0,4,910,0,0,0,0,0,1,0
76,0,2465.0,3,281,4,0,2822,0,458,한식,18,1,4,0,4,767,1,0,0,0,0,0,0
230,0,2298.0,4,294,4,0,2822,0,1,중식,19,7,5,0,4,683,0,0,0,1,0,0,0
109,0,2460.0,0,253,4,0,2822,0,533,한식,22,7,1,0,4,1094,0,0,0,0,0,1,0
60,0,2490.0,1,272,4,0,2822,0,576,한식,23,8,2,0,4,886,1,0,0,0,0,0,0
59,0,2490.0,2,273,4,0,2822,0,0,일식,24,8,3,0,4,1034,0,0,0,0,0,1,0
85,0,2443.0,3,294,4,0,2822,0,452,한식,25,2,4,0,4,702,0,0,0,1,0,0,0
215,0,2310.0,4,297,4,0,2822,0,0,한식,26,7,5,0,4,572,0,0,0,0,1,0,0
152,0,2418.0,0,252,4,0,2822,0,544,한식,29,8,1,0,4,1207,0,0,0,0,0,1,0
152,0,2372.0,1,298,4,0,2822,0,290,한식,30,2,2,0,3,714,0,0,0,0,0,1,0
247,0,2275.0,3,303,5,0,2825,0,384,한식,2,5,4,0,4,758,0,1,0,0,0,0,0
348,0,2201.0,4,276,5,1,2825,1,1,한식,3,4,5,0,4,654,0,0,0,0,0,0,1
135,1,2419.0,1,271,5,0,2825,1,606,한식,7,9,2,0,5,1221,0,0,0,0,0,0,1
81,0,2448.0,2,296,5,0,2825,0,0,한식,8,5,3,0,4,881,0,0,0,0,1,0,0
92,0,2447.0,3,286,5,0,2825,0,538,한식,9,7,4,0,4,958,0,1,0,0,0,0,0
166,0,2357.0,4,302,5,0,2825,0,0,한식,10,8,5,0,4,607,1,0,0,0,0,0,0
119,0,2475.0,0,231,5,0,2825,0,599,한식,13,7,1,0,4,1111,0,0,0,0,0,1,0
76,0,2493.0,1,256,5,0,2825,0,601,한식,14,2,2,0,3,907,0,0,0,0,0,1,0
69,0,2472.0,2,284,5,0,2825,0,0,한식,15,5,3,0,4,888,0,0,0,0,1,0,0
72,0,2470.0,3,283,5,0,2825,0,482,한식,16,7,4,0,4,790,0,1,0,0,0,0,0
224,0,2310.0,4,291,5,0,2825,0,1,중식,17,2,5,0,4,408,0,0,0,1,0,0,0
100,0,2502.0,0,223,5,0,2825,0,602,한식,20,8,1,0,4,1174,0,0,0,0,0,1,0
64,0,2482.0,1,279,5,0,2825,0,563,한식,21,5,2,0,4,844,0,0,0,0,0,0,1
60,0,2493.0,2,272,5,0,2825,0,0,한식,22,4,3,0,5,831,0,0,0,0,0,0,1
61,0,2462.0,3,302,5,0,2825,0,447,한식,23,2,4,0,3,658,0,0,0,0,1,0,0
193,0,2325.0,4,307,5,0,2825,0,0,한식,24,3,5,0,4,508,0,0,0,0,0,0,1
86,0,2527.0,0,212,5,0,2825,0,644,한식,27,8,1,0,5,1219,0,0,0,0,0,1,0
54,0,2542.0,1,229,5,0,2825,0,632,한식,28,5,2,0,5,931,0,1,0,0,0,0,0
50,0,2538.0,2,237,5,0,2825,0,0,일식,29,1,3,0,4,896,0,0,0,0,1,0,0
73,0,2494.0,3,258,5,0,2825,0,517,한식,30,2,4,0,3,836,0,0,0,0,0,0,1
179,0,2355.0,4,291,5,0,2825,0,0,양식,31,1,5,0,4,640,0,0,0,0,0,0,1
87,0,2446.0,0,225,6,0,2758,0,702,한식,3,8,1,0,4,1221,0,0,0,0,0,1,0
65,0,2442.0,1,251,6,0,2758,0,592,한식,4,7,2,0,4,962,0,1,0,0,0,0,0
144,0,2367.0,2,247,6,1,2758,0,0,한식,5,2,3,0,4,761,1,0,0,0,0,0,0
890,1,1649.0,4,219,6,0,2758,1,3,한식,7,8,5,0,4,389,0,0,0,0,0,1,0
114,0,2408.0,0,236,6,0,2758,0,673,한식,10,8,1,0,5,1232,0,0,0,0,0,1,0
55,0,2436.0,1,267,6,0,2758,0,624,한식,11,2,2,0,4,804,0,0,0,0,0,1,0
60,0,2420.0,2,278,6,0,2758,0,0,중식,12,3,3,0,4,876,0,0,0,1,0,0,0
65,0,2405.0,3,288,6,0,2758,0,507,한식,13,5,4,0,4,679,0,0,0,1,0,0,0
193,0,2270.0,4,295,6,0,2758,0,4,중식,14,7,5,0,4,538,0,0,0,1,0,0,0
95,0,2423.0,0,240,6,0,2758,0,640,한식,17,7,1,0,4,1099,0,0,0,0,0,1,0
65,0,2429.0,1,264,6,0,2758,0,558,한식,18,7,2,0,5,853,0,1,0,0,0,0,0
78,0,2420.0,2,260,6,0,2758,0,0,중식,19,5,3,0,4,882,0,0,0,0,1,0,0
90,0,2377.0,3,291,6,0,2758,0,444,한식,20,6,4,0,4,625,0,0,0,0,0,1,0
188,0,2276.0,4,294,6,0,2758,0,0,한식,21,8,5,0,4,505,1,0,0,0,0,0,0
101,0,2444.0,0,213,6,0,2758,0,692,한식,24,8,1,0,5,1105,0,0,0,0,0,1,0
67,0,2426.0,1,265,6,0,2758,0,573,한식,25,7,2,0,4,775,1,0,0,0,0,0,0
69,0,2407.0,2,282,6,0,2758,0,0,일식,26,3,3,0,4,946,0,0,0,0,0,0,1
85,0,2393.0,3,280,6,0,2758,0,478,한식,27,5,4,0,3,808,0,0,0,0,1,0,0
229,0,2241.0,4,288,6,0,2758,0,2,한식,28,5,5,0,4,535,0,0,0,0,1,0,0
115,0,2427.0,0,218,7,0,2760,0,512,양식,1,1,1,0,4,1175,0,0,0,0,0,0,1
87,0,2436.0,1,237,7,0,2760,0,490,한식,2,6,2,0,4,787,0,0,0,0,0,1,0
82,0,2413.0,2,265,7,0,2760,0,0,중식,3,5,3,0,4,910,0,0,0,0,1,0,0
95,0,2356.0,3,309,7,0,2760,0,434,한식,4,8,4,0,4,699,0,0,0,0,0,1,0
210,0,2261.0,4,289,7,0,2760,0,0,한식,5,9,5,0,4,546,0,0,0,0,0,0,1
155,0,2328.0,0,277,7,0,2760,0,536,한식,8,8,1,0,5,985,0,0,0,0,0,1,0
75,0,2410.0,1,275,7,0,2760,0,466,한식,9,5,2,0,4,861,0,0,0,1,0,0,0
123,0,2351.0,2,286,7,0,2760,0,0,중식,10,7,3,0,4,862,0,0,0,0,1,0,0
102,0,2357.0,3,301,7,0,2760,0,371,한식,11,7,4,0,4,730,0,1,0,0,0,0,0
244,0,2210.0,4,306,7,0,2760,0,0,특식,12,3,5,0,6,856,0,0,0,1,0,0,0
144,0,2384.0,0,232,7,0,2760,0,396,한식,15,7,1,0,3,1127,0,0,0,0,0,1,0
100,0,2433.0,1,227,7,0,2760,0,426,한식,16,5,2,0,5,952,0,0,0,0,0,1,0
96,0,2405.0,2,259,7,0,2760,0,0,한식,17,3,3,0,4,814,0,0,1,0,0,0,0
113,0,2373.0,3,274,7,0,2760,0,310,한식,18,4,4,0,4,734,0,0,0,0,0,0,1
236,0,2233.0,4,291,7,0,2760,0,0,한식,19,2,5,0,3,538,0,0,0,0,0,0,1
223,0,2319.0,0,218,7,0,2760,0,438,한식,22,8,1,0,5,1013,0,0,0,0,0,1,0
206,0,2308.0,1,246,7,0,2760,0,449,한식,23,7,2,0,4,855,0,1,0,0,0,0,0
224,0,2284.0,2,252,7,0,2760,0,0,일식,24,3,3,0,4,744,0,0,0,0,1,0,0
276,0,2205.0,3,279,7,0,2760,0,347,중식,25,5,4,0,3,668,0,0,0,0,1,0,0
396,0,2084.0,4,280,7,0,2760,0,1,양식,26,1,5,0,4,462,0,0,0,0,0,0,1
475,0,2102.0,0,183,7,0,2760,0,424,한식,29,7,1,0,4,898,0,0,0,0,0,1,0
434,0,2113.0,1,213,7,0,2760,0,382,한식,30,6,2,0,4,745,0,0,0,0,1,0,0
495,0,2034.0,2,231,7,0,2760,0,0,한식,31,2,3,0,4,619,0,0,0,1,0,0,0
546,0,2540.0,3,219,8,0,3305,0,285,한식,1,5,4,0,4,648,0,0,0,1,0,0,0
687,0,2381.0,4,237,8,0,3305,0,2,한식,2,1,5,0,4,440,1,0,0,0,0,0,0
462,0,2660.0,0,183,8,0,3305,0,392,한식,5,5,1,0,4,936,0,0,0,0,0,1,0
427,0,2675.0,1,203,8,0,3305,0,392,한식,6,8,2,0,4,798,0,0,0,0,0,1,0
421,0,2651.0,2,233,8,0,3305,0,1,중식,7,3,3,0,4,841,0,0,0,0,0,1,0
430,0,2621.0,3,254,8,0,3305,0,364,한식,8,7,4,0,4,781,0,1,0,0,0,0,0
496,0,2548.0,4,261,8,0,3305,0,3,한식,9,6,5,0,3,641,0,0,0,0,0,1,0
394,0,2703.0,0,208,8,0,3305,0,424,한식,12,8,1,0,4,1073,0,0,0,0,0,1,0
345,0,2706.0,1,254,8,0,3305,0,411,한식,13,8,2,0,5,813,0,0,0,0,0,1,0
430,0,2629.0,2,246,8,1,3305,0,2,중식,14,5,3,0,4,713,0,0,0,0,1,0,0
1026,1,2071.0,4,208,8,0,3305,1,7,한식,16,8,5,0,3,466,1,0,0,0,0,0,0
264,0,2829.0,0,212,8,0,3305,0,569,한식,19,7,1,0,4,1249,0,0,0,0,0,1,0
205,0,2845.0,1,255,8,0,3305,0,534,한식,20,5,2,0,3,955,0,0,0,0,1,0,0
214,0,2826.0,2,265,8,0,3305,0,0,한식,21,2,3,0,4,923,0,0,0,0,1,0,0
178,0,2852.0,3,275,8,0,3305,0,468,중식,22,6,4,0,3,880,1,0,0,0,0,0,0
268,0,2742.0,4,295,8,0,3305,0,2,한식,23,4,5,0,4,599,0,0,0,0,0,0,1
162,0,2913.0,0,230,8,0,3305,0,596,양식,26,1,1,0,5,1221,0,0,0,0,0,0,1
118,0,2921.0,1,266,8,0,3305,0,550,한식,27,8,2,0,4,921,0,0,0,0,0,1,0
123,0,2908.0,2,274,8,0,3305,0,0,일식,28,5,3,0,4,899,0,0,0,0,1,0,0
132,0,2884.0,3,289,8,0,3305,0,435,한식,29,9,4,0,4,845,0,0,0,0,0,0,1
253,0,2747.0,4,305,8,0,3305,0,1,한식,30,2,5,0,4,575,0,0,0,0,0,0,1
137,0,2761.0,0,213,9,0,3111,0,564,한식,2,7,1,0,4,1363,0,0,0,0,0,1,0
103,0,2754.0,1,254,9,0,3111,0,460,한식,3,8,2,0,3,944,1,0,0,0,0,0,0
102,0,2739.0,2,270,9,0,3111,0,0,한식,4,3,3,0,4,769,0,0,0,0,0,0,1
118,0,2701.0,3,292,9,0,3111,0,391,한식,5,7,4,0,4,778,0,1,0,0,0,0,0
214,0,2596.0,4,301,9,0,3111,0,0,일식,6,1,5,0,4,687,0,0,0,0,1,0,0
148,0,2746.0,0,217,9,0,3111,0,523,한식,9,8,1,0,4,1228,0,0,0,0,0,1,0
142,0,2731.0,1,238,9,0,3111,0,401,중식,10,7,2,0,4,812,0,0,0,1,0,0,0
426,0,2550.0,2,135,9,1,3111,1,0,일식,11,2,3,0,4,916,0,0,0,0,1,0,0
259,1,2672.0,0,180,9,0,3111,1,631,한식,16,9,1,0,5,1283,0,0,0,0,0,1,0
75,0,2795.0,1,241,9,0,3111,0,606,한식,17,7,2,0,5,1010,0,0,0,0,0,1,0
71,0,2790.0,2,250,9,0,3111,0,0,한식,18,5,3,0,3,1006,0,0,0,0,1,0,0
80,0,2741.0,3,290,9,0,3111,0,441,한식,19,6,4,0,3,701,0,0,0,0,0,1,0
182,0,2627.0,4,302,9,0,3111,0,2,한식,20,3,5,0,4,662,0,0,0,0,0,0,1
114,0,2783.0,0,214,9,0,3111,0,569,한식,23,7,1,0,4,1239,0,0,0,0,0,1,0
71,0,2775.0,1,265,9,0,3111,0,631,한식,24,8,2,0,4,899,0,0,0,0,0,1,0
60,0,2766.0,2,285,9,0,3111,0,1,한식,25,7,3,0,4,803,0,0,0,0,1,0,0
75,0,2724.0,3,312,9,0,3111,0,542,한식,26,2,4,0,4,620,0,0,0,1,0,0,0
177,0,2625.0,4,309,9,0,3111,0,2,한식,27,8,5,0,5,722,0,0,0,0,0,1,0
283,0,2597.0,0,231,9,0,3111,0,366,한식,30,8,1,0,4,1030,0,0,0,0,0,1,0
244,0,2660.0,2,217,10,1,3121,0,310,한식,2,5,3,0,4,1241,0,0,0,0,0,1,0
268,1,2622.0,4,231,10,0,3121,1,428,한식,4,8,5,0,4,1215,0,0,0,0,0,1,0
193,0,2713.0,0,215,10,0,3121,0,447,한식,7,7,1,0,4,1133,0,0,0,0,0,1,0
214,0,2645.0,1,262,10,1,3121,0,247,한식,8,5,2,0,5,883,0,0,0,0,1,0,0
284,1,2568.0,3,269,10,0,3121,0,398,한식,10,2,4,0,4,862,0,0,0,0,0,0,1
389,0,2447.0,4,285,10,0,3121,0,3,한식,11,7,5,0,4,566,0,1,0,0,0,0,0
152,0,2732.0,0,237,10,0,3121,0,529,한식,14,7,1,0,5,1140,0,0,0,0,0,1,0
112,0,2749.0,1,260,10,0,3121,0,534,한식,15,5,2,0,4,867,0,0,0,0,0,1,0
116,0,2727.0,2,278,10,0,3121,0,1,한식,16,7,3,0,4,765,0,0,0,0,1,0,0
144,0,2676.0,3,301,10,0,3121,0,364,한식,17,2,4,0,5,708,0,0,0,0,0,1,0
332,0,2489.0,4,300,10,0,3121,0,2,한식,18,8,5,0,4,581,1,0,0,0,0,0,0
168,0,2726.0,0,227,10,0,3121,0,709,한식,21,9,1,0,4,1107,0,0,0,0,0,1,0
99,0,2644.0,1,378,10,0,3121,0,381,한식,22,8,2,0,4,1090,0,0,0,0,0,1,0
89,0,2746.0,2,286,10,0,3121,0,2,중식,23,5,3,0,2,785,0,0,0,0,1,0,0
129,0,2679.0,3,313,10,0,3121,0,410,한식,24,7,4,0,5,705,0,1,0,0,0,0,0
316,0,2482.0,4,323,10,0,3121,0,1,일식,25,2,5,0,4,546,0,0,0,0,1,0,0
219,0,2635.0,0,267,10,0,3121,0,464,한식,28,7,1,0,3,915,0,0,0,0,0,1,0
112,0,2716.0,1,293,10,0,3121,0,477,한식,29,2,2,0,4,808,0,0,0,0,0,1,0
122,0,2705.0,2,294,10,0,3121,0,1,중식,30,5,3,0,4,771,0,0,0,0,1,0,0
130,0,2679.0,3,312,10,0,3121,0,430,중식,31,7,4,0,4,671,0,1,0,0,0,0,0
248,0,2529.0,4,327,11,0,3104,0,1,양식,1,3,5,0,4,586,0,0,1,0,0,0,0
155,0,2710.0,0,239,11,0,3104,0,538,한식,4,6,1,0,4,1058,0,0,0,0,0,1,0
86,0,2729.0,1,289,11,0,3104,0,541,한식,5,5,2,0,4,773,0,0,0,0,1,0,0
119,0,2690.0,2,295,11,0,3104,0,0,중식,6,3,3,0,4,773,0,0,0,0,0,1,0
133,0,2669.0,3,302,11,0,3104,0,424,한식,7,4,4,0,5,700,0,0,0,0,0,0,1
271,0,2524.0,4,309,11,0,3104,0,1,중식,8,7,5,0,4,535,0,0,0,1,0,0,0
150,0,2718.0,0,236,11,0,3104,0,568,한식,11,8,1,0,4,1079,0,0,0,0,0,1,0
106,0,2726.0,1,272,11,0,3104,0,481,한식,12,6,2,0,3,769,0,0,0,0,0,1,0
136,0,2678.0,2,290,11,0,3104,0,0,한식,13,7,3,0,4,733,0,0,0,0,1,0,0
188,0,2630.0,3,286,11,0,3104,0,453,한식,14,2,4,0,4,677,0,0,0,1,0,0,0
365,0,2436.0,4,303,11,0,3104,0,1,중식,15,5,5,0,5,543,0,0,1,0,0,0,0
183,0,2691.0,0,230,11,0,3104,0,672,한식,18,8,1,0,4,1032,1,0,0,0,0,0,0
139,0,2680.0,1,285,11,0,3104,0,562,중식,19,2,2,0,3,762,0,0,0,1,0,0,0
174,0,2642.0,2,288,11,0,3104,0,0,한식,20,5,3,0,4,759,0,0,0,0,1,0,0
188,0,2612.0,3,304,11,0,3104,0,480,중식,21,6,4,0,4,613,1,0,0,0,0,0,0
329,0,2465.0,4,310,11,0,3104,0,1,일식,22,2,5,0,4,551,0,0,0,0,1,0,0
170,0,2699.0,0,235,11,0,3104,0,733,한식,25,8,1,0,4,1097,0,0,0,0,0,1,0
129,0,2705.0,1,270,11,0,3104,0,634,중식,26,7,2,0,4,816,0,0,0,1,0,0,0
134,0,2682.0,2,288,11,0,3104,0,1,한식,27,3,3,0,4,732,0,0,0,0,0,0,1
167,0,2640.0,3,297,11,0,3104,0,558,한식,28,5,4,0,4,644,0,0,0,1,0,0,0
282,0,2496.0,4,326,11,0,3104,0,1,일식,29,3,5,0,4,572,0,0,0,0,1,0,0
169,0,2741.0,0,201,12,0,3111,0,748,한식,2,9,1,0,4,1140,0,0,0,0,0,0,1
115,0,2749.0,1,247,12,0,3111,0,789,한식,3,5,2,0,5,873,0,0,0,0,1,0,0
118,0,2736.0,2,257,12,0,3111,0,1,중식,4,2,3,0,4,879,0,0,0,0,1,0,0
145,0,2686.0,3,280,12,0,3111,0,549,한식,5,5,4,0,3,779,0,0,0,0,0,1,0
312,0,2500.0,4,299,12,0,3111,0,5,일식,6,1,5,0,4,631,0,0,0,0,1,0,0
190,0,2729.0,0,192,12,0,3111,0,819,한식,9,7,1,0,4,1120,0,0,0,0,0,1,0
155,0,2708.0,1,248,12,0,3111,0,800,중식,10,5,2,0,3,742,0,0,0,0,1,0,0
168,0,2678.0,2,265,12,0,3111,0,0,한식,11,3,3,0,4,858,0,0,0,0,0,0,1
190,0,2664.0,3,257,12,0,3111,0,586,한식,12,7,4,0,4,731,0,1,0,0,0,0,0
266,0,2535.0,4,310,12,0,3111,0,2,한식,13,5,5,0,4,639,0,1,0,0,0,0,0
206,0,2694.0,0,211,12,0,3111,0,709,한식,16,9,1,0,4,1103,0,0,0,0,0,1,0
155,0,2689.0,1,267,12,0,3111,0,613,한식,17,8,2,0,4,739,0,0,0,0,0,1,0
169,0,2659.0,2,283,12,0,3111,0,3,한식,18,8,3,0,4,683,0,0,0,0,0,1,0
165,0,2676.0,3,270,12,0,3111,0,591,한식,19,3,4,0,4,862,0,0,0,0,0,0,1
337,0,2513.0,4,261,12,0,3111,0,4,한식,20,5,5,0,4,481,0,1,0,0,0,0,0
343,0,2540.0,0,228,12,0,3111,0,131,한식,23,7,1,0,4,741,0,0,0,0,0,1,0
478,0,2417.0,1,216,12,1,3111,0,52,한식,24,5,2,0,5,462,0,0,0,0,1,0,0
538,1,2324.0,3,249,12,0,3111,0,151,한식,26,8,4,0,4,594,0,0,0,0,0,1,0
706,0,2169.0,4,236,12,0,3111,0,1,중식,27,7,5,0,4,387,0,0,0,1,0,0,0
563,0,2356.0,0,192,12,0,3111,0,98,한식,30,8,1,0,4,652,0,0,0,0,0,1,0
709,0,2253.0,1,149,12,1,3111,0,22,한식,31,5,2,0,4,349,0,0,0,1,0,0,0
255,1,2433.0,3,133,1,0,2821,0,338,한식,2,7,4,0,4,985,0,0,0,0,0,1,0
321,0,2314.0,4,186,1,0,2821,0,3,중식,3,2,5,0,4,635,0,0,0,1,0,0,0
119,0,2494.0,0,203,1,0,2821,0,424,한식,6,7,1,5,4,1133,0,0,0,0,0,1,0
95,0,2515.0,1,204,1,0,2821,0,448,한식,7,5,2,7,4,904,0,0,0,0,1,0,0
117,0,2477.0,2,222,1,0,2821,0,7,한식,8,7,3,5,4,740,0,0,0,0,1,0,0
124,0,2449.0,3,241,1,0,2821,0,426,한식,9,2,4,7,3,773,0,0,0,0,1,0,0
264,0,2292.0,4,262,1,0,2821,0,0,일식,10,3,5,3,4,573,0,0,0,0,0,0,1
141,0,2462.0,0,218,1,0,2821,0,526,한식,13,9,1,0,4,945,0,0,0,0,0,0,1
96,0,2489.0,1,236,1,0,2821,0,388,양식,14,1,2,0,4,820,0,0,0,0,0,0,1
97,0,2489.0,2,235,1,0,2821,0,4,한식,15,2,3,0,4,633,0,0,1,0,0,0,0
92,0,2485.0,3,244,1,0,2821,0,390,한식,16,5,4,0,4,761,0,1,0,0,0,0,0
242,0,2310.0,4,269,1,0,2821,0,0,양식,17,3,5,0,4,696,0,0,0,0,0,1,0
132,0,2490.0,0,199,1,0,2821,0,488,한식,20,5,1,0,4,1075,0,0,0,0,0,1,0
96,0,2488.0,1,237,1,0,2821,0,491,한식,21,7,2,0,5,868,0,1,0,0,0,0,0
130,0,2459.0,2,232,1,0,2821,0,5,일식,22,5,3,0,4,782,0,0,0,0,1,0,0
481,0,2199.0,3,141,1,1,2821,1,38,한식,23,7,4,0,4,685,0,1,0,0,0,0,0
284,1,2394.0,1,143,1,0,2821,1,670,한식,28,9,2,0,5,1042,0,0,0,0,0,1,0
101,0,2506.0,2,214,1,0,2821,0,4,한식,29,5,3,0,4,1197,0,0,0,0,1,0,0
76,0,2484.0,3,261,1,0,2821,0,482,한식,30,5,4,0,4,736,0,0,0,0,0,0,1
183,0,2373.0,4,265,1,0,2821,0,0,중식,31,2,5,0,4,623,0,0,0,0,1,0,0
101,0,2562.0,0,208,2,0,2872,0,537,한식,3,6,1,1,4,1081,0,0,0,0,0,1,0
72,0,2578.0,1,222,2,0,2872,0,471,한식,4,7,2,0,3,849,0,0,0,0,1,0,0
62,0,2595.0,2,215,2,0,2872,0,4,한식,5,8,3,0,4,660,0,0,0,0,0,1,0
90,0,2549.0,3,233,2,0,2872,0,426,중식,6,7,4,0,5,637,0,1,0,0,0,0,0
140,0,2485.0,4,247,2,0,2872,0,2,한식,7,2,5,0,4,539,0,0,0,0,0,0,1
65,0,2671.0,0,136,2,0,2872,0,617,한식,10,8,1,0,4,1233,0,0,0,0,0,1,0
52,0,2622.0,1,198,2,0,2872,0,748,중식,11,7,2,0,4,1075,0,0,0,1,0,0,0
65,0,2597.0,2,210,2,0,2872,0,5,일식,12,5,3,0,4,1173,1,0,0,0,0,0,0
71,0,2552.0,3,249,2,0,2872,0,620,한식,13,7,4,0,5,834,0,0,0,0,0,1,0
160,0,2439.0,4,273,2,0,2872,0,0,중식,14,2,5,0,5,776,0,0,0,0,1,0,0
74,0,2602.0,0,196,2,0,2872,0,722,한식,17,7,1,0,3,1370,0,0,0,0,0,1,0
47,0,2586.0,1,239,2,0,2872,0,666,한식,18,6,2,0,3,939,0,0,0,0,0,1,0
62,0,2586.0,2,224,2,0,2872,0,1,한식,19,3,3,0,4,930,0,0,0,1,0,0,0
78,0,2540.0,3,254,2,0,2872,0,549,한식,20,5,4,0,4,826,0,0,0,0,1,0,0
181,0,2414.0,4,277,2,0,2872,0,0,한식,21,8,5,0,4,627,0,0,0,0,0,1,0
144,0,2572.0,0,156,2,0,2872,0,846,한식,24,7,1,0,4,1282,0,0,0,0,0,1,0
117,0,2597.0,1,158,2,0,2872,0,806,한식,25,9,2,0,4,1238,0,0,0,0,0,0,1
109,0,2573.0,2,190,2,0,2872,0,4,한식,26,5,3,0,4,1105,0,0,0,0,1,0,0
121,0,2529.0,3,217,2,0,2872,0,667,한식,27,5,4,5,5,1000,0,0,0,0,0,1,0
210,0,2421.0,4,234,2,0,2872,0,0,한식,28,8,5,7,4,750,1,0,0,0,0,0,0
108,0,2695.0,0,133,3,0,2950,0,786,한식,2,8,1,14,4,1362,0,0,0,0,0,1,0
76,0,2677.0,1,185,3,0,2950,0,753,한식,3,2,2,12,3,1074,0,0,0,0,0,1,0
74,0,2652.0,2,205,3,0,2950,0,1,한식,4,2,3,19,4,999,0,0,0,0,0,0,1
84,0,2619.0,3,232,3,0,2950,0,612,한식,5,5,4,15,4,989,0,0,0,0,0,0,1
166,0,2521.0,4,251,3,0,2950,0,0,한식,6,7,5,12,5,642,0,0,0,0,0,1,0
91,0,2714.0,0,129,3,0,2950,0,784,한식,9,8,1,16,4,1276,0,0,0,0,0,1,0
67,0,2695.0,1,168,3,0,2950,0,678,한식,10,2,2,20,2,1019,1,0,0,0,0,0,0
74,0,2656.0,2,197,3,0,2950,0,0,일식,11,3,3,23,4,967,0,1,0,0,0,0,0
78,0,2612.0,3,243,3,0,2950,0,555,한식,12,2,4,17,4,804,0,1,0,0,0,0,0
165,0,2506.0,4,259,3,0,2950,0,0,한식,13,3,5,20,3,593,0,0,0,0,0,0,1
69,0,2722.0,0,138,3,0,2950,0,789,한식,16,7,1,21,5,1284,0,0,0,0,0,1,0
61,0,2698.0,1,171,3,0,2950,0,679,한식,17,8,2,20,5,914,0,0,0,0,0,1,0
47,0,2668.0,2,210,3,0,2950,0,0,중식,18,5,3,25,5,831,0,0,0,0,1,0,0
70,0,2626.0,3,235,3,0,2950,0,560,한식,19,5,4,19,4,829,0,0,0,0,0,1,0
176,0,2376.0,4,263,3,0,2950,0,3,한식,20,2,5,135,3,627,0,0,0,0,1,0,0
109,0,2378.0,0,178,3,0,2950,0,687,한식,23,9,1,285,4,1110,0,0,0,0,0,1,0
131,0,2379.0,1,137,3,0,2950,0,639,한식,24,2,2,303,3,1083,0,0,0,1,0,0,0
122,0,2379.0,2,146,3,0,2950,0,1,한식,25,7,3,303,4,1022,0,0,0,0,0,0,1
133,0,2396.0,3,133,3,0,2950,0,584,한식,26,7,4,288,4,955,0,0,0,0,0,1,0
254,0,2280.0,4,156,3,0,2950,0,0,한식,27,5,5,260,4,839,0,0,0,0,1,0,0
230,0,2179.0,0,53,3,0,2950,0,627,한식,30,6,1,488,4,1000,0,0,0,0,0,1,0
193,0,2181.0,1,43,3,0,2950,0,528,한식,31,5,2,533,4,859,0,1,0,0,0,0,0
228,0,2258.0,2,56,4,0,2962,0,0,한식,1,7,3,420,4,939,0,1,0,0,0,0,0
236,0,2242.0,3,89,4,0,2962,0,490,한식,2,7,4,395,3,1009,0,1,0,0,0,0,0
350,0,2123.0,4,149,4,0,2962,0,1,한식,3,3,5,340,3,802,0,0,0,0,1,0,0
206,0,2127.0,0,152,4,0,2962,0,713,한식,6,9,1,477,4,1161,0,0,0,0,0,1,0
164,0,2152.0,1,156,4,0,2962,0,698,중식,7,7,2,490,5,969,0,0,0,1,0,0,0
159,0,2152.0,2,172,4,0,2962,0,1,한식,8,5,3,479,4,1032,0,0,0,0,1,0,0
154,0,2134.0,3,186,4,0,2962,0,544,한식,9,8,4,488,4,880,0,0,0,0,0,1,0
316,0,2020.0,4,209,4,0,2962,0,0,일식,10,3,5,417,2,780,0,0,0,0,1,0,0
165,0,2204.0,0,146,4,0,2962,0,619,한식,13,5,1,447,4,1145,0,0,0,0,0,1,0
200,0,2101.0,1,176,4,1,2962,0,274,한식,14,8,2,485,4,879,0,0,0,0,0,0,1
265,1,2068.0,3,182,4,0,2962,0,498,한식,16,8,4,447,6,947,0,0,0,0,0,0,1
325,0,2027.0,4,221,4,0,2962,0,3,한식,17,3,5,389,3,759,0,0,0,0,0,1,0
145,0,2203.0,0,143,4,0,2962,0,624,한식,20,8,1,471,5,1089,0,0,0,0,0,1,0
126,0,2215.0,1,171,4,0,2962,0,700,한식,21,7,2,450,2,911,1,0,0,0,0,0,0
132,0,2183.0,2,204,4,0,2962,0,2,한식,22,5,3,443,3,945,0,0,0,0,0,1,0
